,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,-2.5475e-14,-5.095e-14
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,6.1731e-14
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,3.6256e-14,-7.2511e-14
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,-3.0395e-14
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,9.8071e-15,1.9614e-14
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,-8.8336e-15
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,5.7817e-14,-1.1563e-13
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,1.2641e-13
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,-1.1754e-14,-2.3508e-14
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,3.4289e-14
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,2.2535e-14,-4.5069e-14
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,5.585e-14
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,2.3528e-14,4.7056e-14
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,-3.6276e-14
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,4.4096e-14,-8.8192e-14
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,9.8973e-14
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,1.9669e-15,3.9337e-15
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,6.8469e-15
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,8.8137e-15,-1.7627e-14
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,2.8408e-14
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,-7.6438e-14,-1.5288e-13
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,-6.3718e-14
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,3.0375e-14,-6.075e-14
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,7.1531e-14
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,-4.1156e-14,-8.2311e-14
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,-2.0595e-14
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,5.1936e-14,-1.0387e-13
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,9.661e-16
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,-6.2717e-14,-1.2543e-13
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,2.2527e-14
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,-4.0189e-14,8.0379e-14
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,4.4089e-14
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,-8.4278e-14,-1.6856e-13
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,6.565e-14
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,-1.8628e-14,3.7256e-14
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,8.7211e-14
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,7.8476e-15,1.5695e-14
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,1.0877e-13
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,2.933e-15,-5.8659e-15
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,-9.704e-14
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,-1.3714e-14,-2.7427e-14
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,1.5189e-13
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,2.4494e-14,-4.8988e-14
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,-5.3918e-14
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,-3.5275e-14,-7.055e-14
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,-3.2357e-14
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
